Date,Category,Longitude,Latitude
12/30/2015,Fraud,-75.1641346,39.93099171
12/30/2015,Thefts,-75.16161036,39.94829732
12/30/2015,Fraud,-75.23548577,40.04879713
12/30/2015,Thefts,-75.15894699,39.94903874
12/30/2015,Thefts,-75.16123599,39.9451402
12/30/2015,Other Assaults,-75.03232308,40.08162219
12/30/2015,Thefts,-75.1545498,39.95129983
12/30/2015,Weapon Violations,-75.09021761,40.03634584
12/30/2015,Thefts,-74.97896441,40.09768387
12/30/2015,Fraud,-75.03007885,40.11763591
12/30/2015,Theft from Vehicle,-75.01729504,40.06779352
12/30/2015,Vandalism/Criminal Mischief,-74.97760745,40.10731705
12/30/2015,Narcotic / Drug Law Violations,-75.17631958,39.92420552
12/30/2015,Other Assaults,-75.08809878,40.03268576
12/30/2015,Other Assaults,-75.19150025,39.92615207
12/30/2015,Thefts,-75.16148534,39.95207291
12/30/2015,Aggravated Assault Firearm,-75.23800192,39.9729223
12/30/2015,Other Assaults,-75.22422177,39.92628398
12/30/2015,Other Assaults,-75.24266619,39.92667122
12/30/2015,Other Assaults,-75.24047156,39.92423901
12/30/2015,Embezzlement,-75.16948297,39.96720487
12/30/2015,Burglary Residential,-75.17132117,40.04461251
12/30/2015,Fraud,-75.14694994,39.9441692
12/30/2015,Thefts,-75.22301076,39.96841168
12/30/2015,Thefts,-75.05155467,40.03460379
12/30/2015,Thefts,-75.11549931,40.0185942
12/30/2015,Fraud,-75.16705246,39.96305969
12/30/2015,Fraud,-75.16528735,39.95255044
12/30/2015,Thefts,-75.16942974,39.92504725
12/30/2015,Thefts,-75.14501961,39.92647053
12/30/2015,Thefts,-75.2101553,39.95150506
12/30/2015,Thefts,-75.24386529,39.9473825
12/30/2015,Fraud,-75.18018521,40.05384368
12/30/2015,Aggravated Assault No Firearm,-75.22585557,39.9443523
12/30/2015,Thefts,-75.13930396,39.96942903
12/30/2015,Other Assaults,-75.15793327,39.94276662
12/30/2015,Aggravated Assault No Firearm,-75.16621213,40.06982568
12/30/2015,Aggravated Assault No Firearm,-75.16621213,40.06982568
12/30/2015,Thefts,-75.16825517,39.95406156
12/30/2015,Thefts,-75.16671911,39.94962036
12/30/2015,Narcotic / Drug Law Violations,-75.18498831,40.05129761
12/30/2015,Other Sex Offenses (Not Commercialized),-75.1689609,39.98901769
12/30/2015,Thefts,-75.25508728,39.97553401
12/30/2015,Aggravated Assault No Firearm,-75.22850573,39.93289074
12/30/2015,Thefts,-75.16225118,39.94870957
12/30/2015,All Other Offenses,-75.11753353,40.00146635
12/30/2015,Other Assaults,-75.06730233,40.00429191
12/30/2015,All Other Offenses,-75.20715382,39.99907614
12/30/2015,All Other Offenses,-75.20715382,39.99907614
12/30/2015,All Other Offenses,-75.20715382,39.99907614
12/30/2015,Weapon Violations,-75.18498831,40.05129761
12/30/2015,Weapon Violations,-75.17106921,40.0796091
12/30/2015,Weapon Violations,-75.18498831,40.05129761
12/30/2015,Other Assaults,-75.1737269,40.03502208
12/30/2015,Fraud,-75.25274338,39.97238013
12/30/2015,Fraud,-75.22721431,39.96653637
12/30/2015,Fraud,-75.25251282,39.97807546
12/30/2015,Thefts,-75.15766562,39.95160522
12/30/2015,Burglary Residential,-75.23305461,39.91739835
12/30/2015,Aggravated Assault No Firearm,-75.17094551,40.04257535
12/30/2015,Robbery No Firearm,-75.0122744,40.13170809
12/30/2015,Other Assaults,-75.2229451,39.96443558
12/30/2015,Other Assaults,-75.20028498,39.9738794
12/30/2015,Thefts,-75.14722139,40.02765322
12/30/2015,Narcotic / Drug Law Violations,-75.18499578,39.93133926
12/30/2015,Other Assaults,-75.18214058,39.93641124
12/30/2015,Robbery No Firearm,-75.23366722,39.94735469
12/30/2015,Fraud,-75.07976624,40.02093919
12/30/2015,Fraud,-75.07205104,40.03260594
12/30/2015,Other Assaults,-75.17210398,40.0447607
12/30/2015,Other Assaults,-75.22873633,39.97110867
12/30/2015,Other Assaults,-75.23722101,39.97254981
12/30/2015,All Other Offenses,-75.15683972,39.92897852
12/30/2015,All Other Offenses,-75.15211165,39.95492998
12/30/2015,Other Assaults,-75.08382827,40.01383642
12/30/2015,Burglary Residential,-75.02475526,40.12570894
12/30/2015,All Other Offenses,-75.12641944,39.99351557
12/30/2015,All Other Offenses,-75.12771202,39.99320051
12/30/2015,All Other Offenses,-75.1636724,40.0448002
12/30/2015,All Other Offenses,-75.17456191,40.03563503
12/30/2015,All Other Offenses,-75.17456191,40.03563503
12/30/2015,All Other Offenses,-75.08367648,40.01686325
12/30/2015,Other Assaults,-75.12586153,39.99566183
12/30/2015,Other Assaults,-75.16457284,39.99058292
12/30/2015,Other Assaults,-75.10538519,40.00555427
12/30/2015,Other Assaults,-75.16470497,39.98517071
12/30/2015,Rape,-75.19106881,39.9308465
12/30/2015,All Other Offenses,-75.11574225,40.00935183
12/30/2015,Burglary Residential,-75.08930401,40.00815066
12/30/2015,Burglary Non-Residential,-75.1515776,39.94197576
12/30/2015,Public Drunkenness,-75.13260273,39.98316337
12/30/2015,Burglary Residential,-75.24157897,39.95832382
12/30/2015,Theft from Vehicle,-75.15769032,39.96193074
12/30/2015,Theft from Vehicle,-75.07150801,40.03328395
12/30/2015,Burglary Residential,-75.22409031,39.95381962
12/30/2015,Thefts,-75.17759864,40.04355984
12/30/2015,Thefts,-75.15627863,40.05725193
12/30/2015,Aggravated Assault Firearm,-75.07109595,40.02081916
12/30/2015,Aggravated Assault Firearm,-75.07109595,40.02081916
12/30/2015,Fraud,-75.15950301,40.07045118
12/30/2015,Other Assaults,-75.17422168,39.99643694
12/30/2015,Burglary Residential,-75.16818262,39.94465078
12/30/2015,Other Sex Offenses (Not Commercialized),-75.20824476,39.95707021
12/30/2015,Thefts,-75.05165849,40.02905303
12/30/2015,Thefts,-75.05075473,40.049657
12/30/2015,Fraud,-75.14326026,40.0387957
12/30/2015,Burglary Residential,-75.17403281,39.93496469
12/30/2015,Fraud,-75.16309044,40.02612668
12/30/2015,Rape,-75.11042013,39.98007205
12/30/2015,All Other Offenses,-75.16918581,39.99587998
12/30/2015,Other Assaults,-75.16474524,40.05003905
12/30/2015,Weapon Violations,-75.1448137,39.99897404
12/30/2015,Other Assaults,-75.15103082,40.03902444
12/30/2015,Thefts,-75.12122675,39.99755556
12/30/2015,Aggravated Assault No Firearm,-75.10352006,39.99863061
12/30/2015,Other Assaults,-75.17523527,39.99665243
12/30/2015,Thefts,-75.22639755,39.92416746
12/30/2015,Thefts,-75.22875746,39.93564254
12/30/2015,Vandalism/Criminal Mischief,-75.24739377,39.94989733
12/30/2015,Aggravated Assault No Firearm,-75.14626454,40.00666
12/30/2015,Rape,-75.17131014,40.03868923
12/30/2015,All Other Offenses,-75.16817766,39.95396679
12/30/2015,Burglary Residential,-75.13311597,40.01799946
12/30/2015,Theft from Vehicle,-75.20980021,39.97347595
12/30/2015,Fraud,-75.13049244,39.99780518
12/30/2015,Burglary Residential,-75.05482111,40.05913104
12/30/2015,Aggravated Assault No Firearm,-75.15008061,40.03900549
12/30/2015,Thefts,-74.97547597,40.08984304
12/30/2015,All Other Offenses,-75.04722631,40.02510673
12/30/2015,Thefts,-75.18937331,39.93235829
12/30/2015,Vandalism/Criminal Mischief,-75.19221994,40.06101587
12/30/2015,Theft from Vehicle,-74.98409406,40.06236831
12/30/2015,Narcotic / Drug Law Violations,-75.14292902,39.9971104
12/30/2015,Other Assaults,-75.13205657,40.01805236
12/30/2015,Other Assaults,-75.13358044,40.00005678
12/30/2015,Other Assaults,-75.13785789,40.01065543
12/30/2015,Other Assaults,-75.13316481,40.00386774
12/30/2015,All Other Offenses,-75.20178284,40.01758424
12/30/2015,Thefts,-75.15677579,39.95158619
12/30/2015,Thefts,-75.1931558,39.9647225
12/30/2015,Burglary Residential,-75.23168694,39.99184071
12/30/2015,Embezzlement,-75.0916616,39.99145407
12/30/2015,Robbery No Firearm,-75.24510237,39.96090885
12/30/2015,Other Assaults,-75.05821948,40.05973469
12/30/2015,Other Assaults,-75.07291761,40.04096701
12/30/2015,Narcotic / Drug Law Violations,-75.16433717,39.98420441
12/30/2015,Thefts,-75.24615108,39.97832403
12/30/2015,Narcotic / Drug Law Violations,-75.23341252,39.97505979
12/30/2015,Other Assaults,-75.03066487,40.10997018
12/30/2015,All Other Offenses,-75.22665496,39.95175057
12/30/2015,Narcotic / Drug Law Violations,-75.08467164,40.01437538
12/30/2015,Narcotic / Drug Law Violations,-75.07696027,40.04228239
12/30/2015,All Other Offenses,-75.18543426,39.98488948
12/30/2015,Fraud,-75.15949164,39.97151091
12/30/2015,Narcotic / Drug Law Violations,-75.16433717,39.98420441
12/30/2015,Theft from Vehicle,-75.16462492,39.98170401
12/30/2015,Narcotic / Drug Law Violations,-75.14518458,39.98961443
12/30/2015,Aggravated Assault No Firearm,-75.14569318,39.99446163
12/30/2015,Other Assaults,-75.18126683,39.91663023
12/30/2015,All Other Offenses,-75.15562456,40.00772469
12/30/2015,All Other Offenses,-75.22308253,39.9634334
12/30/2015,Other Assaults,-75.24734048,39.95962297
12/30/2015,Other Assaults,-75.23311545,39.94971372
12/30/2015,Other Assaults,-75.10657534,40.02791105
12/30/2015,Burglary Residential,-75.14155863,40.0398167
12/30/2015,Other Assaults,-75.14360997,39.98991244
12/30/2015,Theft from Vehicle,-75.22819563,39.9426777
12/30/2015,Other Sex Offenses (Not Commercialized),-75.18006894,39.98449986
12/30/2015,Burglary Non-Residential,-75.083917,40.01578791
12/30/2015,All Other Offenses,-75.22839807,39.96592545
12/30/2015,Aggravated Assault No Firearm,-75.1099515,40.01907538
12/30/2015,Aggravated Assault No Firearm,-75.1099515,40.01907538
12/30/2015,Vandalism/Criminal Mischief,-75.0461666,40.07505095
12/30/2015,Other Assaults,-75.23946322,39.91572605
12/30/2015,All Other Offenses,-75.224114,39.93407161
12/30/2015,Other Assaults,-75.16103364,40.04583095
12/30/2015,Narcotic / Drug Law Violations,-75.23929268,39.96262187
12/30/2015,Aggravated Assault No Firearm,-75.11500665,40.02875965
12/30/2015,Other Assaults,-75.12620993,39.99451214
12/30/2015,Thefts,-75.11983544,39.98899776
12/30/2015,Thefts,-75.09597994,39.98616793
12/30/2015,Disorderly Conduct,-75.24089832,39.92600783
12/30/2015,Disorderly Conduct,-75.24089832,39.92600783
12/30/2015,Theft from Vehicle,-75.11921042,39.979523
12/30/2015,Theft from Vehicle,-75.13880871,39.96648467
12/30/2015,All Other Offenses,-75.13094955,39.99091324
12/30/2015,Disorderly Conduct,-75.15475482,39.95331956
12/30/2015,Theft from Vehicle,-75.15101049,40.00928643
12/30/2015,Vandalism/Criminal Mischief,-75.13643275,39.999527
12/30/2015,Vandalism/Criminal Mischief,-75.14956208,39.99804778
12/30/2015,All Other Offenses,-75.16951239,39.99666996
12/30/2015,All Other Offenses,-75.16267711,39.99668571
12/30/2015,Thefts,-75.14210172,40.00908535
12/30/2015,Prostitution and Commercialized Vice,-75.09935524,40.0042691
12/30/2015,Prostitution and Commercialized Vice,-75.10372402,40.00185406
12/30/2015,Prostitution and Commercialized Vice,-75.10874103,39.99908533
12/30/2015,Fraud,-75.14086421,39.9890106
12/30/2015,Theft from Vehicle,-75.15881382,40.06347078
12/30/2015,Other Assaults,-75.11977199,39.99779685
12/30/2015,Other Assaults,-75.24724334,39.9740477
12/30/2015,Other Assaults,-75.17736888,39.99469827
12/30/2015,Narcotic / Drug Law Violations,-75.24019296,39.96194244
12/30/2015,Theft from Vehicle,-75.15623538,39.97839911
12/30/2015,Theft from Vehicle,-75.16770535,39.94125052
12/30/2015,Other Assaults,-75.26700345,39.97815904
12/30/2015,Other Assaults,-75.21795231,39.99427373
12/30/2015,Other Assaults,-75.20993396,39.99927235
12/30/2015,Narcotic / Drug Law Violations,-75.1130966,39.99729867
12/30/2015,Burglary Residential,-75.17211342,39.96521261
12/30/2015,Burglary Residential,-75.14330931,40.00589733
12/30/2015,Vandalism/Criminal Mischief,-75.03261146,40.0398287
12/30/2015,Robbery No Firearm,-75.02851017,40.03345489
12/30/2015,Theft from Vehicle,-75.13301429,39.99473568
12/30/2015,Theft from Vehicle,-75.24523422,39.96020981
12/30/2015,Narcotic / Drug Law Violations,-75.12528118,39.9918453
12/30/2015,Other Assaults,-75.15272736,40.04082308
12/30/2015,Aggravated Assault No Firearm,-75.12182949,39.99696535
12/30/2015,Aggravated Assault No Firearm,-75.11844667,40.0302267
12/30/2015,Narcotic / Drug Law Violations,-75.13876325,40.03776254
12/30/2015,Robbery Firearm,-75.11110244,39.99251558
12/30/2015,Vandalism/Criminal Mischief,-75.12266521,40.02974069
12/30/2015,Robbery Firearm,-75.1395361,40.03794318
12/30/2015,Robbery Firearm,-75.13714023,40.02638891
12/30/2015,Robbery Firearm,-75.14320457,40.03878364
12/30/2015,Robbery Firearm,-75.12029552,40.02338029
12/30/2015,Theft from Vehicle,-75.13303383,40.04188127
12/30/2015,Disorderly Conduct,-75.14432083,39.99891489
12/30/2015,Disorderly Conduct,-75.14432083,39.99891489
12/30/2015,Narcotic / Drug Law Violations,-75.1540938,39.99597927
12/30/2015,Vandalism/Criminal Mischief,-75.1566595,40.02209628
12/30/2015,All Other Offenses,-75.15199427,40.05562209
12/30/2015,Prostitution and Commercialized Vice,-75.12550017,39.98978043
12/30/2015,Disorderly Conduct,,
12/30/2015,Burglary Non-Residential,-75.11903301,40.00826655
12/30/2015,Burglary Residential,-75.22202954,39.96492242
12/30/2015,All Other Offenses,-75.16924048,40.03239133
12/30/2015,Other Assaults,-75.16951612,39.98316681
12/30/2015,Other Assaults,-75.16050468,39.97033987
12/30/2015,All Other Offenses,-75.15876177,40.0136053
12/30/2015,Thefts,-75.0916616,39.99145407
12/30/2015,Other Sex Offenses (Not Commercialized),-75.12077901,39.99489979
12/30/2015,Fraud,-75.15459046,39.99394764
12/30/2015,Theft from Vehicle,-75.22819689,39.9420823
12/30/2015,Thefts,-75.11480653,39.98482611
12/30/2015,DRIVING UNDER THE INFLUENCE,-75.16181501,39.95999856
12/30/2015,Robbery No Firearm,-75.09316508,39.98911238
12/30/2015,All Other Offenses,-75.18153632,39.931411
12/30/2015,DRIVING UNDER THE INFLUENCE,-75.15984596,39.91529521
12/30/2015,Theft from Vehicle,-75.16776329,39.93272464
12/30/2015,Theft from Vehicle,-75.16027663,39.97341705
12/30/2015,Narcotic / Drug Law Violations,-75.12173548,40.02432048
12/30/2015,DRIVING UNDER THE INFLUENCE,-75.23534404,39.95896052
12/30/2015,DRIVING UNDER THE INFLUENCE,-75.2374097,39.91717378
12/30/2015,Thefts,-75.02418998,40.07822163
12/30/2015,Weapon Violations,-75.14215663,40.00640896
12/30/2015,Theft from Vehicle,-75.15429662,39.99482132
12/30/2015,Thefts,-75.16787741,39.94984111
12/30/2015,Thefts,-75.16787741,39.94984111
12/30/2015,Thefts,-75.16641247,39.94006975
12/30/2015,Theft from Vehicle,-75.20299353,39.96154198
12/30/2015,Liquor Law Violations,-75.16528735,39.95255044
12/30/2015,DRIVING UNDER THE INFLUENCE,-75.2249185,39.96649664
12/30/2015,DRIVING UNDER THE INFLUENCE,-75.22773783,39.96509271
12/30/2015,DRIVING UNDER THE INFLUENCE,-75.22498213,39.96688081
12/30/2015,All Other Offenses,-75.13699853,40.04199257
12/30/2015,All Other Offenses,-75.13699853,40.04199257
12/30/2015,DRIVING UNDER THE INFLUENCE,-75.22065588,39.96856715
12/30/2015,Thefts,-75.1914922,39.95740927
12/30/2015,All Other Offenses,-75.17266164,39.99744735
12/30/2015,Thefts,-75.23235442,39.88354554
12/30/2015,Theft from Vehicle,-75.15767256,39.9697218
12/30/2015,Thefts,-75.19810855,40.06816129
12/30/2015,Thefts,-75.15647977,40.06785927
12/30/2015,Narcotic / Drug Law Violations,-75.12738439,39.98884373
12/30/2015,Thefts,-75.16702009,39.95182119
12/30/2015,Thefts,-75.16787741,39.94984111
12/30/2015,Thefts,-75.05175467,40.02160639
12/30/2015,All Other Offenses,-75.12601242,39.99193339
12/30/2015,Theft from Vehicle,-75.15216095,40.02042313
12/30/2015,Vandalism/Criminal Mischief,-75.1362205,39.97583914
12/30/2015,Narcotic / Drug Law Violations,-75.12454914,39.99174367
12/30/2015,Weapon Violations,-75.15453051,39.99396895
12/30/2015,Weapon Violations,-75.12738439,39.98884373
12/30/2015,Burglary Residential,-75.1523332,39.9887668
12/30/2015,DRIVING UNDER THE INFLUENCE,-75.12641944,39.99351557
12/30/2015,DRIVING UNDER THE INFLUENCE,-75.14608626,40.02266711
12/30/2015,DRIVING UNDER THE INFLUENCE,-75.14537457,40.03023494
12/30/2015,Robbery Firearm,-74.9904343,40.0604053
12/30/2015,DRIVING UNDER THE INFLUENCE,-75.13880875,39.9997451
12/30/2015,Robbery No Firearm,-75.22514013,39.95845619
12/30/2015,Theft from Vehicle,-75.11410726,40.02035935
12/30/2015,DRIVING UNDER THE INFLUENCE,-75.13290635,39.98159325
12/30/2015,DRIVING UNDER THE INFLUENCE,-75.17226316,40.00784964
12/30/2015,All Other Offenses,-75.16522971,39.95258581
12/30/2015,All Other Offenses,-75.16528558,39.95254238
12/30/2015,All Other Offenses,-75.06398981,40.03201437
12/30/2015,All Other Offenses,-75.17636907,39.93901528
12/30/2015,All Other Offenses,-75.1769397,39.93627342
12/30/2015,All Other Offenses,-75.21385003,39.97021979
12/30/2015,All Other Offenses,-75.19143399,39.95748038
12/30/2015,Thefts,-75.0949061,39.99512103
12/30/2015,All Other Offenses,-75.23075894,39.92802973
12/30/2015,Burglary Residential,-75.15457665,39.98791048
12/30/2015,All Other Offenses,-75.15947961,39.95402407
12/30/2015,All Other Offenses,-75.15649029,39.96771519
12/30/2015,Narcotic / Drug Law Violations,-75.12100544,39.99436137
12/30/2015,Narcotic / Drug Law Violations,-75.12452147,39.99327688
12/30/2015,Narcotic / Drug Law Violations,-75.12798926,39.99517456
12/30/2015,All Other Offenses,-75.20826347,39.96699212
12/30/2015,All Other Offenses,-75.19620812,39.96469862
12/30/2015,All Other Offenses,-75.16224124,39.94622408
12/30/2015,All Other Offenses,-75.07445408,39.99676891
12/30/2015,All Other Offenses,-75.04165675,40.04100914
12/30/2015,All Other Offenses,-75.1583463,39.92240517
12/30/2015,All Other Offenses,-75.22490201,39.96006094
12/30/2015,All Other Offenses,-75.22455615,39.96161302
12/30/2015,All Other Offenses,-75.240698,39.96200176
12/30/2015,All Other Offenses,-75.22476665,39.96079967
12/30/2015,All Other Offenses,-75.23747504,39.97010628
12/30/2015,All Other Offenses,-75.22886128,39.93808296
12/30/2015,All Other Offenses,-75.24077456,39.96201305
12/30/2015,All Other Offenses,-75.23909942,39.96980443
12/30/2015,All Other Offenses,-75.08594331,40.05938523
12/30/2015,All Other Offenses,-75.14998193,39.9217987
12/30/2015,All Other Offenses,-75.14998193,39.9217987
12/30/2015,All Other Offenses,-75.13807558,39.96928345
12/30/2015,Narcotic / Drug Law Violations,-75.13114537,39.99260018
12/30/2015,Narcotic / Drug Law Violations,-75.13027742,39.99392885
12/30/2015,All Other Offenses,-75.14283555,40.04754228
12/30/2015,All Other Offenses,-75.15652734,40.02255453
12/30/2015,Theft from Vehicle,-75.16668745,40.06205537
12/30/2015,All Other Offenses,-75.23373268,39.96800204
12/30/2015,All Other Offenses,-75.24279506,39.98107077
12/30/2015,All Other Offenses,-75.24279506,39.98107077
12/30/2015,All Other Offenses,-75.23253045,39.96256685
12/30/2015,Motor Vehicle Theft,-75.24518466,39.96018059
12/30/2015,Motor Vehicle Theft,-75.13050697,40.02288087
12/30/2015,Motor Vehicle Theft,-75.14097678,40.03828053
12/30/2015,Motor Vehicle Theft,-74.98294059,40.10323251
12/30/2015,All Other Offenses,-75.15111921,39.98150721
12/30/2015,All Other Offenses,-75.18456769,39.99232139
12/30/2015,All Other Offenses,-75.18456769,39.99232139
